inst,family,spec,n_tr,tr_r,tr_wr,tr_pf,tr_dd,segs,seg_ok,te_n,te_r,te_pf
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev|b0.5|a10|m1.5|tp1.0|x19,344,61.75,60.17,1.57,14.2,+28.4 / +24.7 / +7.8,True,140,34.72,1.85
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.25|a10|m1.0|tp0.5|x17,200,-39.52,54.0,0.54,40.46,-9.7 / -20.8 / -9.5,False,72,-6.59,0.75
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.25|a10|m1.0|tp0.5|x19,200,-38.77,54.5,0.55,39.71,-9.7 / -20.3 / -9.2,False,72,-6.2,0.77
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.25|a10|m1.0|tp0.75|x17,200,-38.78,48.0,0.6,40.23,-9.7 / -17.1 / -12.7,False,72,-2.76,0.9
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.25|a10|m1.0|tp0.75|x19,200,-36.5,47.5,0.62,37.94,-11.6 / -16.2 / -9.4,False,72,-2.32,0.92
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.25|a10|m1.0|tp1.0|x17,200,-32.75,45.5,0.68,35.74,-7.9 / -16.8 / -9.0,False,72,-5.29,0.83
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.25|a10|m1.0|tp1.0|x19,200,-34.51,43.5,0.66,36.45,-12.9 / -16.8 / -5.8,False,72,-3.3,0.9
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.25|a10|m1.5|tp0.5|x17,200,-11.8,60.0,0.8,12.76,-2.9 / -2.1 / -7.2,False,72,-4.68,0.79
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.25|a10|m1.5|tp0.5|x19,200,-12.13,58.5,0.79,13.09,-4.0 / -2.8 / -5.8,False,72,-3.4,0.85
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.25|a10|m1.5|tp0.75|x17,200,-5.43,56.5,0.91,9.32,-0.5 / -0.7 / -5.0,False,72,-5.24,0.79
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.25|a10|m1.5|tp0.75|x19,200,-9.57,53.0,0.85,11.03,-4.1 / -1.4 / -4.9,False,72,-2.48,0.9
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.25|a10|m1.5|tp1.0|x17,200,-10.32,52.0,0.85,11.02,-5.0 / -0.5 / -5.7,False,72,-5.36,0.79
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.25|a10|m1.5|tp1.0|x19,200,-15.7,47.5,0.78,15.66,-7.9 / -2.2 / -6.5,False,72,-0.84,0.97
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.5|a10|m1.0|tp0.5|x17,131,-18.62,58.02,0.64,19.56,-10.3 / -4.5 / -4.2,False,54,-3.9,0.79
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.5|a10|m1.0|tp0.5|x19,131,-18.84,59.54,0.64,19.79,-9.5 / -5.8 / -4.0,False,54,-3.91,0.8
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.5|a10|m1.0|tp0.75|x17,131,-10.54,54.2,0.81,14.3,-8.6 / +0.4 / -3.1,False,54,-1.81,0.91
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.5|a10|m1.0|tp0.75|x19,131,-13.04,54.2,0.77,15.09,-9.2 / -2.4 / -2.2,False,54,-0.86,0.96
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.5|a10|m1.0|tp1.0|x17,131,-6.12,51.15,0.9,14.3,-8.9 / +0.2 / +1.6,False,54,-3.97,0.83
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.5|a10|m1.0|tp1.0|x19,131,-11.51,49.62,0.81,17.41,-11.2 / -4.1 / +2.8,False,54,-3.48,0.86
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.5|a10|m1.5|tp0.5|x17,131,4.4,67.18,1.14,6.79,-3.0 / +7.9 / -1.0,False,54,-4.25,0.75
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.5|a10|m1.5|tp0.5|x19,131,0.29,66.41,1.01,6.99,-3.1 / +4.6 / -1.7,False,54,-3.37,0.8
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.5|a10|m1.5|tp0.75|x17,131,5.53,61.07,1.15,6.85,-2.7 / +8.3 / -0.7,False,54,-4.52,0.76
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.5|a10|m1.5|tp0.75|x19,131,0.37,58.78,1.01,7.6,-4.4 / +4.3 / -0.3,False,54,-3.91,0.8
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.5|a10|m1.5|tp1.0|x17,131,1.69,56.49,1.04,5.66,-3.7 / +6.7 / -2.3,False,54,-2.75,0.85
GOLD,C_ny,C_ny_rev|ref07-12o0|act13-17|rev_cf|b0.5|a10|m1.5|tp1.0|x19,131,-6.75,51.15,0.85,8.45,-6.3 / +1.4 / -2.8,False,54,-1.53,0.92
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.25|a10|m1.0|tp0.5|x17,396,18.44,72.22,1.16,10.91,-2.8 / +19.1 / +1.6,False,147,4.87,1.11
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.25|a10|m1.0|tp0.5|x19,396,19.03,72.47,1.17,10.91,-2.2 / +19.1 / +1.6,False,147,4.87,1.11
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.25|a10|m1.0|tp0.75|x17,396,50.56,66.41,1.37,8.17,+5.7 / +28.5 / +15.6,True,147,7.45,1.13
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.25|a10|m1.0|tp0.75|x19,396,51.72,66.92,1.38,8.17,+6.6 / +28.8 / +15.6,True,147,6.89,1.12
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.25|a10|m1.0|tp1.0|x17,396,50.77,57.83,1.3,11.06,+8.3 / +30.8 / +10.6,True,147,10.51,1.16
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.25|a10|m1.0|tp1.0|x19,396,50.46,57.83,1.3,11.52,+8.5 / +31.4 / +9.6,True,147,9.87,1.15
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.25|a10|m1.5|tp0.5|x17,396,44.47,75.0,1.46,6.15,+8.3 / +18.0 / +17.7,True,147,11.59,1.29
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.25|a10|m1.5|tp0.5|x19,396,43.14,75.51,1.44,6.15,+8.9 / +17.4 / +16.4,True,147,10.77,1.27
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.25|a10|m1.5|tp0.75|x17,396,39.23,62.63,1.29,11.04,+13.3 / +13.7 / +11.5,True,147,10.85,1.2
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.25|a10|m1.5|tp0.75|x19,396,37.42,62.88,1.27,11.0,+13.3 / +14.3 / +9.1,True,147,10.43,1.19
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.25|a10|m1.5|tp1.0|x17,396,12.23,51.01,1.07,15.13,+3.7 / +6.2 / +2.1,True,147,5.44,1.08
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.25|a10|m1.5|tp1.0|x19,396,7.51,50.25,1.04,15.02,+2.6 / +5.8 / -0.8,False,147,6.13,1.09
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.5|a10|m1.0|tp0.5|x17,369,10.98,71.27,1.1,10.77,-0.1 / +11.8 / -1.2,False,137,13.57,1.38
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.5|a10|m1.0|tp0.5|x19,369,10.98,71.27,1.1,10.77,-0.1 / +11.8 / -1.2,False,137,13.57,1.38
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.5|a10|m1.0|tp0.75|x17,369,43.48,66.12,1.33,8.71,+9.1 / +19.3 / +14.3,True,137,10.65,1.21
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.5|a10|m1.0|tp0.75|x19,369,43.48,66.12,1.33,8.71,+9.1 / +19.3 / +14.3,True,137,10.09,1.19
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.5|a10|m1.0|tp1.0|x17,369,46.42,57.99,1.29,9.58,+15.7 / +14.1 / +15.6,True,137,15.96,1.27
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.5|a10|m1.0|tp1.0|x19,369,45.98,57.99,1.29,9.58,+15.3 / +14.6 / +15.1,True,137,15.07,1.25
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.5|a10|m1.5|tp0.5|x17,369,42.1,75.34,1.47,6.61,+12.2 / +12.8 / +16.6,True,137,11.76,1.32
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.5|a10|m1.5|tp0.5|x19,369,40.78,75.61,1.45,6.61,+12.2 / +11.9 / +16.2,True,137,11.1,1.3
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.5|a10|m1.5|tp0.75|x17,369,43.7,63.69,1.35,7.86,+24.0 / +8.7 / +10.2,True,137,16.94,1.37
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.5|a10|m1.5|tp0.75|x19,369,42.56,64.23,1.33,7.86,+23.6 / +9.3 / +9.0,True,137,15.52,1.33
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.5|a10|m1.5|tp1.0|x17,369,22.1,53.12,1.14,12.74,+21.4 / -1.4 / +1.8,False,137,15.98,1.29
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev|b0.5|a10|m1.5|tp1.0|x19,369,20.06,52.85,1.13,12.69,+21.5 / -1.2 / -0.2,False,137,15.52,1.28
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.25|a10|m1.0|tp0.5|x17,113,-15.55,56.64,0.65,17.88,-9.4 / -6.1 / -0.5,False,41,-0.6,0.95
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.25|a10|m1.0|tp0.5|x19,113,-18.14,56.64,0.62,20.47,-9.0 / -7.9 / -1.7,False,41,0.11,1.01
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.25|a10|m1.0|tp0.75|x17,113,-7.92,52.21,0.84,14.34,-9.9 / -2.2 / +3.5,False,41,2.4,1.16
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.25|a10|m1.0|tp0.75|x19,113,-11.07,52.21,0.79,15.28,-9.8 / -3.8 / +1.7,False,41,2.92,1.19
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.25|a10|m1.0|tp1.0|x17,113,-11.02,45.13,0.8,16.17,-9.9 / -4.3 / +2.2,False,41,1.36,1.07
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.25|a10|m1.0|tp1.0|x19,113,-14.35,44.25,0.76,19.06,-9.8 / -6.6 / +1.1,False,41,0.92,1.05
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.25|a10|m1.5|tp0.5|x17,113,-4.07,60.18,0.88,11.15,-8.9 / -0.0 / +4.4,False,41,-0.66,0.95
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.25|a10|m1.5|tp0.5|x19,113,-5.97,59.29,0.84,11.95,-9.3 / -0.3 / +3.2,False,41,-0.19,0.99
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.25|a10|m1.5|tp0.75|x17,113,-4.23,52.21,0.89,10.08,-7.9 / -0.7 / +3.6,False,41,-0.4,0.97
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.25|a10|m1.5|tp0.75|x19,113,-4.07,52.21,0.9,10.64,-7.0 / -1.7 / +3.8,False,41,0.2,1.01
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.25|a10|m1.5|tp1.0|x17,113,-7.93,46.9,0.83,11.87,-10.5 / +3.1 / -1.5,False,41,-1.94,0.88
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.25|a10|m1.5|tp1.0|x19,113,-7.02,44.25,0.85,12.3,-9.3 / +2.1 / -0.8,False,41,-1.28,0.92
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.5|a10|m1.0|tp0.5|x17,85,-12.98,55.29,0.63,13.83,-8.0 / -3.9 / -1.6,False,31,-1.42,0.87
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.5|a10|m1.0|tp0.5|x19,85,-13.7,56.47,0.62,14.54,-7.5 / -4.6 / -2.0,False,31,-1.69,0.85
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.5|a10|m1.0|tp0.75|x17,85,-8.9,49.41,0.77,11.95,-9.1 / -1.7 / +1.1,False,31,-0.17,0.99
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.5|a10|m1.0|tp0.75|x19,85,-9.52,51.76,0.76,12.42,-8.1 / -2.4 / +0.2,False,31,-0.44,0.97
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.5|a10|m1.0|tp1.0|x17,85,-13.75,41.18,0.69,15.89,-8.6 / -4.7 / -1.4,False,31,0.08,1.01
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.5|a10|m1.0|tp1.0|x19,85,-14.29,42.35,0.7,17.1,-7.3 / -6.2 / -1.7,False,31,-0.19,0.99
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.5|a10|m1.5|tp0.5|x17,85,-6.68,54.12,0.76,8.72,-8.4 / -0.0 / +1.2,False,31,-3.2,0.72
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.5|a10|m1.5|tp0.5|x19,85,-6.87,57.65,0.77,8.59,-8.0 / +0.2 / +0.5,False,31,-3.26,0.72
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.5|a10|m1.5|tp0.75|x17,85,-8.18,45.88,0.74,9.99,-7.4 / -1.9 / +0.4,False,31,-3.19,0.77
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.5|a10|m1.5|tp0.75|x19,85,-6.34,50.59,0.81,9.54,-5.4 / -2.6 / +0.9,False,31,-2.85,0.79
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.5|a10|m1.5|tp1.0|x17,85,-13.72,40.0,0.63,13.7,-9.2 / +0.1 / -5.6,False,31,-3.97,0.72
GOLD,C_ny,C_ny_rev|ref07-13o0|act12-15|rev_cf|b0.5|a10|m1.5|tp1.0|x19,85,-11.1,42.35,0.72,12.39,-6.6 / -0.5 / -5.0,False,31,-4.68,0.68
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.25|a10|m1.0|tp0.5|x17,346,74.25,82.95,2.26,4.29,+28.4 / +21.9 / +23.5,True,133,17.21,1.55
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.25|a10|m1.0|tp0.5|x19,346,74.44,83.24,2.25,4.29,+28.4 / +21.9 / +23.7,True,133,17.75,1.56
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.25|a10|m1.0|tp0.75|x17,346,126.06,79.48,2.83,3.8,+50.9 / +40.8 / +33.6,True,133,40.03,2.23
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.25|a10|m1.0|tp0.75|x19,346,126.14,79.77,2.79,3.8,+51.2 / +40.2 / +34.0,True,133,41.65,2.3
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.25|a10|m1.0|tp1.0|x17,346,147.72,73.12,2.65,5.29,+69.6 / +53.8 / +23.3,True,133,53.65,2.44
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.25|a10|m1.0|tp1.0|x19,346,146.64,73.12,2.6,5.67,+70.6 / +52.7 / +22.4,True,133,54.8,2.47
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.25|a10|m1.5|tp0.5|x17,346,88.77,84.1,2.84,2.61,+33.6 / +27.0 / +27.7,True,133,40.14,3.58
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.25|a10|m1.5|tp0.5|x19,346,88.93,84.68,2.77,2.61,+34.0 / +27.8 / +26.6,True,133,40.9,3.64
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.25|a10|m1.5|tp0.75|x17,346,93.38,71.68,2.21,3.81,+40.5 / +32.5 / +19.6,True,133,41.16,2.44
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.25|a10|m1.5|tp0.75|x19,346,90.95,72.54,2.1,4.44,+41.2 / +32.1 / +16.9,True,133,42.06,2.45
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.25|a10|m1.5|tp1.0|x17,346,56.98,58.96,1.52,9.57,+29.8 / +18.5 / +8.3,True,133,21.32,1.48
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.25|a10|m1.5|tp1.0|x19,346,55.02,59.25,1.47,10.92,+28.6 / +20.1 / +5.6,True,133,22.6,1.5
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.5|a10|m1.0|tp0.5|x17,287,66.14,84.32,2.44,3.33,+22.6 / +21.6 / +21.5,True,118,24.04,2.08
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.5|a10|m1.0|tp0.5|x19,287,65.39,84.32,2.4,3.33,+22.6 / +21.6 / +20.7,True,118,24.04,2.08
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.5|a10|m1.0|tp0.75|x17,287,109.98,81.18,3.05,2.41,+37.4 / +35.8 / +36.1,True,118,42.59,2.76
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.5|a10|m1.0|tp0.75|x19,287,108.62,80.84,2.93,2.41,+37.0 / +36.3 / +34.6,True,118,41.97,2.65
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.5|a10|m1.0|tp1.0|x17,287,130.07,74.56,2.86,3.47,+50.2 / +40.9 / +38.0,True,118,55.5,2.99
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.5|a10|m1.0|tp1.0|x19,287,130.38,74.91,2.79,3.92,+50.0 / +42.7 / +36.7,True,118,56.46,2.97
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.5|a10|m1.5|tp0.5|x17,287,83.89,87.46,3.53,2.69,+28.0 / +29.6 / +25.8,True,118,41.19,5.26
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.5|a10|m1.5|tp0.5|x19,287,81.52,86.41,3.26,2.69,+28.0 / +29.2 / +23.9,True,118,40.59,4.79
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.5|a10|m1.5|tp0.75|x17,287,89.73,75.61,2.57,4.75,+37.7 / +31.0 / +20.4,True,118,46.64,3.52
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.5|a10|m1.5|tp0.75|x19,287,89.07,75.26,2.47,5.43,+38.5 / +32.0 / +17.8,True,118,47.53,3.46
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.5|a10|m1.5|tp1.0|x17,287,70.31,63.76,1.93,7.74,+35.1 / +22.7 / +11.8,True,118,31.43,1.97
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev|b0.5|a10|m1.5|tp1.0|x19,287,64.15,62.37,1.77,9.2,+32.4 / +22.4 / +8.4,True,118,32.89,1.99
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.25|a10|m1.0|tp0.5|x17,178,-28.7,55.62,0.6,32.36,-10.5 / -11.5 / -5.7,False,67,-6.9,0.71
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.25|a10|m1.0|tp0.5|x19,178,-29.1,57.87,0.61,33.52,-10.9 / -12.2 / -5.0,False,67,-6.03,0.76
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.25|a10|m1.0|tp0.75|x17,178,-19.75,52.25,0.75,25.65,-7.6 / -5.8 / -5.3,False,67,-4.48,0.83
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.25|a10|m1.0|tp0.75|x19,178,-22.65,51.12,0.72,28.17,-10.0 / -6.9 / -4.8,False,67,-4.24,0.85
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.25|a10|m1.0|tp1.0|x17,178,-15.52,48.88,0.81,23.85,-7.5 / -4.3 / -2.7,False,67,-4.78,0.83
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.25|a10|m1.0|tp1.0|x19,178,-20.5,46.07,0.77,28.27,-12.7 / -5.1 / -1.6,False,67,-4.8,0.84
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.25|a10|m1.5|tp0.5|x17,178,1.04,62.92,1.02,8.13,-1.4 / +0.9 / +2.5,False,67,-5.53,0.72
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.25|a10|m1.5|tp0.5|x19,178,-4.5,61.24,0.91,8.98,-2.9 / +0.1 / -0.6,False,67,-4.44,0.78
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.25|a10|m1.5|tp0.75|x17,178,3.25,57.3,1.07,10.32,-0.8 / +2.1 / +3.0,False,67,-4.28,0.8
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.25|a10|m1.5|tp0.75|x19,178,-1.99,55.06,0.97,10.84,-4.0 / +1.8 / +1.2,False,67,-3.01,0.86
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.25|a10|m1.5|tp1.0|x17,178,-7.67,50.56,0.86,11.98,-5.9 / +1.5 / -2.2,False,67,-2.46,0.88
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.25|a10|m1.5|tp1.0|x19,178,-12.27,47.19,0.81,15.49,-8.1 / +0.1 / -3.3,False,67,-0.18,0.99
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.5|a10|m1.0|tp0.5|x17,105,-11.71,60.0,0.7,16.26,-9.0 / -2.4 / +0.7,False,46,-2.54,0.83
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.5|a10|m1.0|tp0.5|x19,105,-11.63,60.95,0.71,17.1,-9.1 / -2.8 / +1.4,False,46,-3.2,0.81
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.5|a10|m1.0|tp0.75|x17,105,-6.45,56.19,0.85,13.76,-7.2 / +1.5 / +0.3,False,46,-2.63,0.84
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.5|a10|m1.0|tp0.75|x19,105,-7.97,54.29,0.82,14.88,-8.3 / +0.8 / +0.6,False,46,-3.77,0.8
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.5|a10|m1.0|tp1.0|x17,105,-4.39,52.38,0.91,14.76,-6.7 / +0.8 / +2.5,False,46,-5.48,0.73
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.5|a10|m1.0|tp1.0|x19,105,-6.61,49.52,0.87,16.06,-9.0 / -0.2 / +3.6,False,46,-6.2,0.72
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.5|a10|m1.5|tp0.5|x17,105,5.55,67.62,1.23,5.61,+0.1 / +2.0 / +4.4,True,46,-3.8,0.72
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.5|a10|m1.5|tp0.5|x19,105,3.03,66.67,1.11,5.46,-0.4 / +1.6 / +2.9,False,46,-4.75,0.69
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.5|a10|m1.5|tp0.75|x17,105,6.12,60.95,1.21,8.38,+0.0 / +1.0 / +6.1,True,46,-4.96,0.68
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.5|a10|m1.5|tp0.75|x19,105,3.26,59.05,1.1,9.52,-1.3 / +0.3 / +5.3,False,46,-5.2,0.69
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.5|a10|m1.5|tp1.0|x17,105,-2.78,53.33,0.92,9.75,-4.2 / +1.6 / +0.9,False,46,-3.56,0.77
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-16|rev_cf|b0.5|a10|m1.5|tp1.0|x19,105,-3.69,51.43,0.9,11.08,-4.9 / +1.2 / +1.1,False,46,-3.99,0.76
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-17|rev|b0.25|a10|m1.0|tp0.5|x17,365,79.48,83.29,2.3,4.18,+30.1 / +24.9 / +24.1,True,135,17.69,1.56
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-17|rev|b0.25|a10|m1.0|tp0.5|x19,365,79.88,83.29,2.3,4.42,+30.1 / +24.9 / +24.5,True,135,17.49,1.54
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-17|rev|b0.25|a10|m1.0|tp0.75|x17,365,132.82,79.45,2.87,3.68,+51.8 / +45.2 / +35.0,True,135,40.76,2.25
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-17|rev|b0.25|a10|m1.0|tp0.75|x19,365,134.2,79.73,2.84,3.92,+53.0 / +44.6 / +35.8,True,135,41.64,2.27
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-17|rev|b0.25|a10|m1.0|tp1.0|x17,365,155.53,73.42,2.69,5.18,+70.5 / +58.6 / +25.4,True,135,54.63,2.46
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-17|rev|b0.25|a10|m1.0|tp1.0|x19,365,156.73,73.42,2.67,5.79,+72.8 / +57.8 / +25.2,True,135,55.04,2.45
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-17|rev|b0.25|a10|m1.5|tp0.5|x17,365,95.61,84.38,2.97,2.61,+35.4 / +30.0 / +29.8,True,135,40.63,3.61
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-17|rev|b0.25|a10|m1.5|tp0.5|x19,365,96.63,84.93,2.91,2.61,+36.4 / +30.7 / +29.0,True,135,40.89,3.56
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-17|rev|b0.25|a10|m1.5|tp0.75|x17,365,99.02,72.05,2.27,3.74,+41.7 / +36.0 / +20.6,True,135,41.89,2.46
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-17|rev|b0.25|a10|m1.5|tp0.75|x19,365,99.36,73.15,2.2,4.53,+43.2 / +35.9 / +19.5,True,135,42.3,2.43
GOLD,C_ny,C_ny_rev|ref07-13o0|act13-17|rev|b0.25|a10|m1.5|tp1.0|x17,365,60.73,60.0,1.55,9.29,+30.3 / +20.6 / +9.5,True,135,21.81,1.5
